,_url,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
2439,giro-d-italia/2000/stage-20,80,34000,1304,5,866,2000,Summer,1140.9634146341464,29.73780487804878,21
2440,giro-d-italia/2000/stage-9,80,140000,3508,5,866,2000,Spring,1140.9634146341464,29.73780487804878,21
2441,giro-d-italia/2001/stage-13,80,225000,5906,5,920,2001,Summer,1140.9634146341464,29.73780487804878,21
2442,giro-d-italia/2001/stage-4,80,169000,2828,5,920,2001,Spring,1140.9634146341464,29.73780487804878,21
2443,giro-d-italia/2002/stage-11,50,140000,2864,5,920,2002,Spring,1140.9634146341464,29.73780487804878,21
2444,giro-d-italia/2002/stage-13,80,190000,3486,5,920,2002,Spring,1140.9634146341464,29.73780487804878,21
2445,giro-d-italia/2002/stage-17,80,222000,4962,5,920,2002,Spring,1140.9634146341464,29.73780487804878,21
2446,giro-d-italia/2002/stage-5,50,150000,1825,5,920,2002,Spring,1140.9634146341464,29.73780487804878,21
2447,giro-d-italia/2003/stage-12,80,185000,3321,5,734,2003,Spring,991.8343949044586,28.146496815286625,22
2448,giro-d-italia/2003/stage-14,80,162000,4275,5,734,2003,Spring,991.8343949044586,28.146496815286625,22
2449,giro-d-italia/2003/stage-18,80,175000,5211,5,734,2003,Spring,991.8343949044586,28.146496815286625,22
2450,giro-d-italia/2003/stage-19,80,239000,2652,5,734,2003,Spring,991.8343949044586,28.146496815286625,22
2451,giro-d-italia/2003/stage-7,80,146000,2681,5,734,2003,Spring,991.8343949044586,28.146496815286625,22
2452,giro-d-italia/2004/stage-18,80,118000,3813,5,621,2004,Spring,991.8343949044586,28.146496815286625,22
2453,giro-d-italia/2004/stage-3,80,191000,3526,5,621,2004,Spring,991.8343949044586,28.146496815286625,22
2454,giro-d-italia/2004/stage-7,80,214000,2599,5,621,2004,Spring,991.8343949044586,28.146496815286625,22
2455,giro-d-italia/2005/stage-11,80,150000,3798,5,929,2005,Spring,991.8343949044586,28.146496815286625,22
2456,giro-d-italia/2005/stage-13,80,218000,5994,5,929,2005,Spring,991.8343949044586,28.146496815286625,22
2457,giro-d-italia/2005/stage-17,80,194000,4088,5,929,2005,Spring,991.8343949044586,28.146496815286625,22
2458,giro-d-italia/2005/stage-19,80,190000,4674,5,929,2005,Spring,991.8343949044586,28.146496815286625,22
2459,giro-d-italia/2006/stage-15,80,173000,3405,5,997,2006,Spring,991.8343949044586,28.146496815286625,22
2460,giro-d-italia/2006/stage-16,80,121000,2243,5,997,2006,Spring,991.8343949044586,28.146496815286625,22
2461,giro-d-italia/2006/stage-18,80,224000,5741,5,997,2006,Spring,991.8343949044586,28.146496815286625,22
2462,giro-d-italia/2006/stage-6,80,236000,4513,5,997,2006,Spring,991.8343949044586,28.146496815286625,22
2463,giro-d-italia/2006/stage-7,80,171000,2227,5,997,2006,Spring,991.8343949044586,28.146496815286625,22
2464,giro-d-italia/2007/stage-10,80,249000,4494,5,844,2007,Spring,991.8343949044586,28.146496815286625,22
2465,giro-d-italia/2007/stage-15,80,184000,5159,5,844,2007,Spring,991.8343949044586,28.146496815286625,22
2466,giro-d-italia/2007/stage-17,80,142000,3432,5,844,2007,Spring,991.8343949044586,28.146496815286625,22
2467,giro-d-italia/2007/stage-4,80,154000,3433,5,844,2007,Spring,991.8343949044586,28.146496815286625,22
2468,giro-d-italia/2008/stage-14,80,195000,5091,5,1058,2008,Spring,991.8343949044586,28.146496815286625,22
2469,giro-d-italia/2008/stage-15,80,153000,4864,5,1058,2008,Spring,991.8343949044586,28.146496815286625,22
2470,giro-d-italia/2008/stage-16,80,12900,1084,5,1058,2008,Spring,991.8343949044586,28.146496815286625,22
2471,giro-d-italia/2008/stage-19,80,228000,3480,5,1058,2008,Spring,991.8343949044586,28.146496815286625,22
2472,giro-d-italia/2009/stage-16,80,237000,5699,5,975,2009,Spring,991.8343949044586,28.146496815286625,22
2473,giro-d-italia/2009/stage-17,50,83000,2085,5,975,2009,Spring,991.8343949044586,28.146496815286625,22
2474,giro-d-italia/2009/stage-19,80,164000,3921,5,975,2009,Spring,991.8343949044586,28.146496815286625,22
2475,giro-d-italia/2009/stage-4,50,165000,2685,5,975,2009,Spring,991.8343949044586,28.146496815286625,22
2476,giro-d-italia/2009/stage-5,80,125000,2851,5,975,2009,Spring,991.8343949044586,28.146496815286625,22
2477,giro-d-italia/2010/stage-15,80,218000,3915,5,878,2010,Spring,991.8343949044586,28.146496815286625,22
2478,giro-d-italia/2010/stage-16,80,12900,1084,5,878,2010,Spring,991.8343949044586,28.146496815286625,22
2479,giro-d-italia/2010/stage-17,80,173000,2871,5,878,2010,Spring,991.8343949044586,28.146496815286625,22
2480,giro-d-italia/2010/stage-19,80,195000,4641,5,878,2010,Spring,991.8343949044586,28.146496815286625,22
2481,giro-d-italia/2010/stage-20,80,178000,4849,5,878,2010,Spring,991.8343949044586,28.146496815286625,22
2482,giro-d-italia/2010/stage-8,80,189000,3424,5,878,2010,Spring,573.5833333333334,27.3125,21
2483,giro-d-italia/2011/stage-13,80,167000,4208,5,891,2011,Spring,573.5833333333334,27.3125,21
2484,giro-d-italia/2011/stage-14,80,172000,4170,5,891,2011,Spring,573.5833333333334,27.3125,21
2485,giro-d-italia/2011/stage-19,80,209000,3018,5,891,2011,Spring,573.5833333333334,27.3125,21
2486,giro-d-italia/2011/stage-20,80,242000,3512,5,891,2011,Spring,573.5833333333334,27.3125,21
2487,giro-d-italia/2011/stage-7,80,110000,2333,5,891,2011,Spring,573.5833333333334,27.3125,21
2488,giro-d-italia/2011/stage-9,80,169000,4091,5,891,2011,Spring,573.5833333333334,27.3125,21
2489,giro-d-italia/2012/stage-14,80,206000,3452,5,886,2012,Spring,573.5833333333334,27.3125,21
2490,giro-d-italia/2012/stage-15,80,169000,4075,5,886,2012,Spring,573.5833333333334,27.3125,21
2491,giro-d-italia/2012/stage-19,80,198000,5807,5,886,2012,Spring,573.5833333333334,27.3125,21
2492,giro-d-italia/2012/stage-20,80,219000,6068,5,886,2012,Spring,573.5833333333334,27.3125,21
2493,giro-d-italia/2013/stage-10,80,167000,3678,5,930,2013,Spring,573.5833333333334,27.3125,21
2494,giro-d-italia/2013/stage-14,80,181000,2952,5,930,2013,Spring,573.5833333333334,27.3125,21
2495,giro-d-italia/2013/stage-15,80,149000,4069,5,930,2013,Spring,573.5833333333334,27.3125,21
2496,giro-d-italia/2013/stage-18,80,20600,1086,5,930,2013,Spring,573.5833333333334,27.3125,21
2497,giro-d-italia/2013/stage-20,80,210000,3663,5,930,2013,Spring,573.5833333333334,27.3125,21
2498,giro-d-italia/2014/stage-14,80,164000,3691,5,892,2014,Spring,573.5833333333334,27.3125,21
2499,giro-d-italia/2014/stage-15,80,225000,2344,5,892,2014,Spring,573.5833333333334,27.3125,21
2500,giro-d-italia/2014/stage-16,80,139000,4545,5,892,2014,Spring,573.5833333333334,27.3125,21
2501,giro-d-italia/2014/stage-18,80,171000,4295,5,892,2014,Spring,573.5833333333334,27.3125,21
2502,giro-d-italia/2014/stage-19,80,26800,1679,5,892,2014,Spring,573.5833333333334,27.3125,21
2503,giro-d-italia/2014/stage-20,80,167000,4150,5,892,2014,Spring,573.5833333333334,27.3125,21
2504,giro-d-italia/2014/stage-8,80,179000,3515,5,892,2014,Spring,573.5833333333334,27.3125,21
2505,giro-d-italia/2014/stage-9,80,172000,2409,5,892,2014,Spring,573.5833333333334,27.3125,21
2506,giro-d-italia/2015/stage-15,80,165000,4634,5,861,2015,Spring,573.5833333333334,27.3125,21
2507,giro-d-italia/2015/stage-16,80,177000,4951,5,861,2015,Spring,573.5833333333334,27.3125,21
2508,giro-d-italia/2015/stage-19,80,236000,5113,5,861,2015,Spring,573.5833333333334,27.3125,21
2509,giro-d-italia/2015/stage-20,80,196000,3355,5,861,2015,Spring,573.5833333333334,27.3125,21
2510,giro-d-italia/2015/stage-5,80,152000,3066,5,861,2015,Spring,204.0530973451328,28.283185840707965,20
2511,giro-d-italia/2015/stage-8,80,186000,3842,5,861,2015,Spring,204.0530973451328,28.283185840707965,20
2512,giro-d-italia/2016/stage-10,80,219000,4618,5,933,2016,Spring,204.0530973451328,28.283185840707965,20
2513,giro-d-italia/2016/stage-19,80,162000,3905,5,933,2016,Spring,204.0530973451328,28.283185840707965,20
2514,giro-d-italia/2016/stage-20,80,134000,4500,5,933,2016,Spring,204.0530973451328,28.283185840707965,20
2515,giro-d-italia/2016/stage-6,80,157000,3749,5,933,2016,Spring,204.0530973451328,28.283185840707965,20
2516,giro-d-italia/2017/stage-14,80,131000,1106,5,881,2017,Spring,204.0530973451328,28.283185840707965,20
2517,giro-d-italia/2017/stage-18,80,137000,3961,5,881,2017,Spring,204.0530973451328,28.283185840707965,20
2518,giro-d-italia/2017/stage-19,80,191000,3551,5,881,2017,Spring,204.0530973451328,28.283185840707965,20
2519,giro-d-italia/2017/stage-4,80,181000,4170,5,881,2017,Spring,204.0530973451328,28.283185840707965,20
2520,giro-d-italia/2017/stage-9,80,152000,2921,5,881,2017,Spring,204.0530973451328,28.283185840707965,20
2521,giro-d-italia/2018/stage-14,80,186000,4477,5,838,2018,Spring,204.0530973451328,28.283185840707965,20
2522,giro-d-italia/2018/stage-18,80,196000,2314,5,838,2018,Spring,204.0530973451328,28.283185840707965,20
2523,giro-d-italia/2018/stage-19,80,184000,5216,5,838,2018,Spring,204.0530973451328,28.283185840707965,20
2524,giro-d-italia/2018/stage-20,80,214000,4254,5,838,2018,Spring,204.0530973451328,28.283185840707965,20
2525,giro-d-italia/2018/stage-6,80,164000,3307,5,838,2018,Spring,204.0530973451328,28.283185840707965,20
2526,giro-d-italia/2018/stage-8,80,209000,3248,5,838,2018,Spring,204.0530973451328,28.283185840707965,20
2527,giro-d-italia/2018/stage-9,80,225000,4034,5,838,2018,Spring,204.0530973451328,28.283185840707965,20
2528,giro-d-italia/2019/stage-13,80,196000,5187,5,896,2019,Spring,204.0530973451328,28.283185840707965,20
2529,giro-d-italia/2019/stage-17,80,181000,3482,5,896,2019,Spring,204.0530973451328,28.283185840707965,20
2530,giro-d-italia/2019/stage-19,80,151000,3169,5,896,2019,Spring,204.0530973451328,28.283185840707965,20
2531,giro-d-italia/2019/stage-20,80,194000,5754,5,896,2019,Summer,204.0530973451328,28.283185840707965,20
2532,giro-d-italia/2020/stage-15,80,185000,4515,5,765,2020,Fall,204.0530973451328,28.283185840707965,20
2533,giro-d-italia/2020/stage-17,80,203000,5650,5,765,2020,Fall,204.0530973451328,28.283185840707965,20
2534,giro-d-italia/2020/stage-20,80,190000,3716,5,765,2020,Fall,204.0530973451328,28.283185840707965,20
2535,giro-d-italia/2020/stage-3,80,150000,3516,5,765,2020,Fall,204.0530973451328,28.283185840707965,20
2536,giro-d-italia/2020/stage-9,80,208000,4544,5,765,2020,Fall,204.0530973451328,28.283185840707965,20
2537,giro-d-italia/2021/stage-14,80,205000,3580,5,885,2021,Spring,11.88888888888889,24.666666666666668,22
2538,giro-d-italia/2021/stage-17,80,193000,3703,5,885,2021,Spring,11.88888888888889,24.666666666666668,22
2539,giro-d-italia/2021/stage-19,80,166000,2811,5,885,2021,Spring,11.88888888888889,24.666666666666668,22
2540,giro-d-italia/2021/stage-20,80,164000,3867,5,885,2021,Spring,111.85,27.6,22
2541,giro-d-italia/2021/stage-6,80,160000,3595,5,885,2021,Spring,111.85,27.6,22
2542,giro-d-italia/2022/stage-15,80,177000,4019,5,817,2022,Spring,111.85,27.6,22
2543,giro-d-italia/2022/stage-19,80,178000,3489,5,817,2022,Spring,16.8,26.72,23
2544,giro-d-italia/2022/stage-20,80,168000,4718,5,817,2022,Spring,16.8,26.72,23
2545,giro-d-italia/2022/stage-4,80,172000,3626,5,817,2022,Spring,16.8,26.72,23
2548,giro-d-italia/2023/stage-16,80,203000,5852,5,835,2023,Spring,16.8,26.72,23
2549,giro-d-italia/2023/stage-18,80,161000,4153,5,835,2023,Spring,16.8,26.72,23
2551,giro-d-italia/2023/stage-20,80,18600,1070,5,835,2023,Spring,16.8,26.72,23
2553,gran-camino/2023/stage-3,20,123400,2280,5,156,2023,Winter,791.2666666666667,28.17037037037037,20
2554,il-lombardia/1989/result,275,260000,4544,5,652,1989,Fall,791.2666666666667,28.17037037037037,20
2555,il-lombardia/1999/result,275,262000,4284,5,536,1999,Fall,791.2666666666667,28.17037037037037,20
2556,il-lombardia/2002/result,275,251000,4089,5,1084,2002,Fall,791.2666666666667,28.17037037037037,20
2557,il-lombardia/2003/result,275,249000,4113,5,1100,2003,Fall,791.2666666666667,28.17037037037037,20
2558,il-lombardia/2004/result,275,246000,4417,5,872,2004,Fall,791.2666666666667,28.17037037037037,20
2559,il-lombardia/2006/result,275,245000,4036,5,926,2006,Fall,791.2666666666667,28.17037037037037,20
2560,itzulia-basque-country/2011/stage-3,50,177000,2560,5,935,2011,Spring,306.3333333333333,27.133333333333333,22
2561,itzulia-basque-country/2011/stage-4,50,177000,3112,5,935,2011,Spring,306.3333333333333,27.133333333333333,22
2562,itzulia-basque-country/2016/stage-2,50,174200,3291,5,943,2016,Spring,1147.9289940828403,28.39644970414201,19
2563,itzulia-basque-country/2016/stage-5,50,159000,3586,5,943,2016,Spring,1147.9289940828403,28.39644970414201,19
2564,itzulia-basque-country/2017/stage-5,50,139800,2769,5,811,2017,Spring,1147.9289940828403,28.39644970414201,19
2565,itzulia-basque-country/2018/stage-6,50,122200,2853,5,824,2018,Spring,1147.9289940828403,28.39644970414201,19
2566,paris-nice/2013/stage-5,50,176000,3482,5,917,2013,Spring,150.1011235955056,29.60674157303371,21
2567,paris-nice/2015/stage-4,50,204000,3295,5,1225,2015,Spring,150.1011235955056,29.60674157303371,21
2568,paris-nice/2016/stage-6,50,177000,4160,5,1109,2016,Spring,150.1011235955056,29.60674157303371,21
2569,paris-nice/2017/stage-7,50,177000,4487,5,1158,2017,Spring,150.1011235955056,29.60674157303371,21
2570,paris-nice/2018/stage-7,50,175000,4044,5,936,2018,Spring,150.1011235955056,29.60674157303371,21
2571,paris-nice/2019/stage-7,50,181500,4332,5,1099,2019,Spring,150.1011235955056,29.60674157303371,21
2572,paris-nice/2020/stage-7,50,166500,3969,5,1082,2020,Spring,150.1011235955056,29.60674157303371,21
2573,paris-nice/2021/stage-7,50,119200,3127,5,1044,2021,Spring,150.1011235955056,29.60674157303371,21
2574,paris-nice/2022/stage-7,50,155200,3582,5,1182,2022,Spring,150.1011235955056,29.60674157303371,21
2575,paris-nice/2023/stage-4,50,164700,2470,5,981,2023,Spring,150.1011235955056,29.60674157303371,21
2576,paris-nice/2023/stage-7,50,142900,3554,5,981,2023,Spring,150.1011235955056,29.60674157303371,21
2577,tirreno-adriatico/2009/stage-6,50,235000,5262,5,1206,2009,Spring,11.96987951807229,27.53012048192771,21
2578,tirreno-adriatico/2012/stage-5,50,196000,4406,5,1188,2012,Spring,624.3539823008849,27.663716814159294,23
2579,tirreno-adriatico/2013/stage-4,50,173000,3293,5,1331,2013,Spring,624.3539823008849,27.663716814159294,23
2580,tirreno-adriatico/2013/stage-5,50,230000,4084,5,1331,2013,Spring,624.3539823008849,27.663716814159294,23
2581,tirreno-adriatico/2014/stage-4,50,244000,3796,5,1269,2014,Spring,624.3539823008849,27.663716814159294,23
2582,tirreno-adriatico/2014/stage-5,50,192000,3111,5,1269,2014,Spring,624.3539823008849,27.663716814159294,23
2583,tirreno-adriatico/2015/stage-5,50,196900,4335,5,1017,2015,Spring,624.3539823008849,27.663716814159294,23
2584,tirreno-adriatico/2017/stage-4,50,171000,3453,5,1036,2017,Spring,624.3539823008849,27.663716814159294,23
2585,tirreno-adriatico/2018/stage-4,50,219000,4704,5,1196,2018,Spring,624.3539823008849,27.663716814159294,23
2586,tirreno-adriatico/2020/stage-5,50,202000,4429,5,687,2020,Fall,624.3539823008849,27.663716814159294,23
2587,tirreno-adriatico/2021/stage-4,50,148000,3023,5,1108,2021,Spring,624.3539823008849,27.663716814159294,23
2588,tirreno-adriatico/2022/stage-6,50,215000,3817,5,1059,2022,Spring,624.3539823008849,27.663716814159294,23
2589,tirreno-adriatico/2023/stage-5,50,165600,3682,5,1044,2023,Spring,624.3539823008849,27.663716814159294,23
2591,tour-de-france/1978/stage-13,100,221000,5174,5,1241,1978,Summer,624.3539823008849,27.663716814159294,23
2592,tour-de-france/1978/stage-14,100,52000,1351,5,1241,1978,Summer,624.3539823008849,27.663716814159294,23
2593,tour-de-france/1978/stage-16,100,240500,5492,5,1241,1978,Summer,624.3539823008849,27.663716814159294,23
2594,tour-de-france/1979/stage-13,100,202000,2993,5,1381,1979,Summer,399.67763157894734,28.375,20
2595,tour-de-france/1979/stage-15,100,55500,1900,5,1381,1979,Summer,399.67763157894734,28.375,20
2596,tour-de-france/1979/stage-16,100,201000,5000,5,1381,1979,Summer,399.67763157894734,28.375,20
2597,tour-de-france/1979/stage-17,100,166500,6000,5,1381,1979,Summer,399.67763157894734,28.375,20
2598,tour-de-france/1979/stage-18,100,119000,3500,5,1381,1979,Summer,399.67763157894734,28.375,20
2600,tour-de-france/1980/stage-16,100,207500,3500,5,1224,1980,Summer,399.67763157894734,28.375,20
2601,tour-de-france/1980/stage-18,100,196000,5000,5,1224,1980,Summer,399.67763157894734,28.375,20
2602,tour-de-france/1981/stage-17,100,230500,5245,5,1362,1981,Summer,399.67763157894734,28.375,20
2603,tour-de-france/1981/stage-18,100,131000,4000,5,1362,1981,Summer,399.67763157894734,28.375,20
2606,tour-de-france/1982/stage-15,100,208000,4500,5,1492,1982,Summer,399.67763157894734,28.375,20
2608,tour-de-france/1982/stage-3,100,134000,1591,5,1492,1982,Summer,399.67763157894734,28.375,20
2609,tour-de-france/1983/stage-15,100,15000,1101,5,1269,1983,Summer,399.67763157894734,28.375,20
2610,tour-de-france/1983/stage-17,100,223500,6500,5,1269,1983,Summer,399.67763157894734,28.375,20
2611,tour-de-france/1983/stage-19,100,15000,1069,5,1269,1983,Summer,399.67763157894734,28.375,20
2612,tour-de-france/1984/stage-11,100,226500,4500,5,1632,1984,Summer,399.67763157894734,28.375,20
2613,tour-de-france/1984/stage-17,100,151000,5473,5,1632,1984,Summer,399.67763157894734,28.375,20
2614,tour-de-france/1984/stage-18,100,185000,6000,5,1632,1984,Summer,399.67763157894734,28.375,20
2615,tour-de-france/1984/stage-20,100,140500,3484,5,1632,1984,Summer,399.67763157894734,28.375,20
2616,tour-de-france/1985/stage-10,100,204500,3000,5,1470,1985,Summer,399.67763157894734,28.375,20
2617,tour-de-france/1985/stage-11,100,195000,3500,5,1470,1985,Summer,399.67763157894734,28.375,20
2618,tour-de-france/1985/stage-12,100,269000,6000,5,1470,1985,Summer,399.67763157894734,28.375,20
2619,tour-de-france/1985/stage-17,100,209500,5000,5,1470,1985,Summer,399.67763157894734,28.375,20
2620,tour-de-france/1985/stage-18a,100,52500,2412,5,1470,1985,Summer,399.67763157894734,28.375,20
2621,tour-de-france/1986/stage-13,100,186000,5500,5,1872,1986,Summer,211.6875,28.232142857142858,20
2622,tour-de-france/1986/stage-17,100,190000,5000,5,1872,1986,Summer,211.6875,28.232142857142858,20
2623,tour-de-france/1986/stage-18,100,162500,5000,5,1872,1986,Summer,211.6875,28.232142857142858,20
2624,tour-de-france/1986/stage-21,100,190000,4219,5,1872,1986,Summer,211.6875,28.232142857142858,20
2625,tour-de-france/1987/stage-14,100,166000,5000,5,1812,1987,Summer,211.6875,28.232142857142858,20
2626,tour-de-france/1987/stage-16,100,216500,2919,5,1812,1987,Summer,211.6875,28.232142857142858,20
2628,tour-de-france/1987/stage-20,100,201000,5500,5,1812,1987,Summer,211.6875,28.232142857142858,20
2629,tour-de-france/1987/stage-21,100,185500,6000,5,1812,1987,Summer,211.6875,28.232142857142858,20
2630,tour-de-france/1988/stage-12,100,227000,6000,5,1941,1988,Summer,211.6875,28.232142857142858,20
2632,tour-de-france/1988/stage-14,100,163000,3000,5,1941,1988,Summer,211.6875,28.232142857142858,20
2633,tour-de-france/1988/stage-15,100,187500,6000,5,1941,1988,Summer,211.6875,28.232142857142858,20
2634,tour-de-france/1988/stage-19,100,188000,4079,5,1941,1988,Summer,211.6875,28.232142857142858,20
2635,tour-de-france/1989/stage-10,100,136000,4750,5,1849,1989,Summer,211.6875,28.232142857142858,20
2637,tour-de-france/1989/stage-16,100,175000,4000,5,1849,1989,Summer,211.6875,28.232142857142858,20
2638,tour-de-france/1989/stage-17,100,165000,5000,5,1849,1989,Summer,211.6875,28.232142857142858,20
2639,tour-de-france/1989/stage-18,100,91500,2560,5,1849,1989,Summer,211.6875,28.232142857142858,20
2640,tour-de-france/1989/stage-9,100,147000,4500,5,1849,1989,Summer,211.6875,28.232142857142858,20
2641,tour-de-france/1990/stage-10,100,118500,2501,5,1959,1990,Summer,211.6875,28.232142857142858,20
2642,tour-de-france/1990/stage-11,100,182500,4877,5,1959,1990,Summer,211.6875,28.232142857142858,20
2643,tour-de-france/1990/stage-14,100,205000,2812,5,1959,1990,Summer,211.6875,28.232142857142858,20
2644,tour-de-france/1990/stage-16,100,215000,3999,5,1959,1990,Summer,211.6875,28.232142857142858,20
2645,tour-de-france/1991/stage-13,100,232000,6000,5,1933,1991,Summer,0.0,25.761904761904763,20
2646,tour-de-france/1992/stage-14,100,186500,6000,5,2047,1992,Summer,0.0,25.761904761904763,20
2647,tour-de-france/1993/stage-11,100,179000,5339,5,1804,1993,Summer,0.0,25.761904761904763,20
2648,tour-de-france/1993/stage-15,100,231500,6000,5,1804,1993,Summer,0.0,25.761904761904763,20
2649,tour-de-france/1993/stage-16,100,230000,5500,5,1804,1993,Summer,0.0,25.761904761904763,20
2650,tour-de-france/1994/stage-11,100,263500,3500,5,1731,1994,Summer,869.4640522875817,27.830065359477125,23
2651,tour-de-france/1994/stage-12,100,204500,5500,5,1731,1994,Summer,869.4640522875817,27.830065359477125,23
2652,tour-de-france/1994/stage-16,100,224500,5000,5,1731,1994,Summer,869.4640522875817,27.830065359477125,23
2653,tour-de-france/1994/stage-17,100,149000,5500,5,1731,1994,Summer,869.4640522875817,27.830065359477125,23
2654,tour-de-france/1994/stage-19,100,47500,2386,5,1731,1994,Summer,869.4640522875817,27.830065359477125,23
2655,tour-de-france/1995/stage-10,100,159000,5500,5,1871,1995,Summer,869.4640522875817,27.830065359477125,23
2656,tour-de-france/1995/stage-12,100,223000,4000,5,1871,1995,Summer,869.4640522875817,27.830065359477125,23
2657,tour-de-france/1995/stage-14,100,159000,3500,5,1871,1995,Summer,869.4640522875817,27.830065359477125,23
2658,tour-de-france/1995/stage-15,100,207000,6000,5,1871,1995,Summer,869.4640522875817,27.830065359477125,23
2659,tour-de-france/1995/stage-9,100,166000,5000,5,1871,1995,Summer,869.4640522875817,27.830065359477125,23
2660,tour-de-france/1996/stage-16,100,199000,3541,5,1872,1996,Summer,869.4640522875817,27.830065359477125,23
2661,tour-de-france/1996/stage-7,100,199000,5000,5,1872,1996,Summer,869.4640522875817,27.830065359477125,23
2662,tour-de-france/1996/stage-8,100,30500,1556,5,1872,1996,Summer,869.4640522875817,27.830065359477125,23
2663,tour-de-france/1996/stage-9,100,46000,4750,5,1872,1996,Summer,869.4640522875817,27.830065359477125,23
2664,tour-de-france/1997/stage-10,100,252500,6000,5,1994,1997,Summer,869.4640522875817,27.830065359477125,23
2665,tour-de-france/1997/stage-13,100,203500,3500,5,1994,1997,Summer,869.4640522875817,27.830065359477125,23
2666,tour-de-france/1997/stage-14,100,148000,5000,5,1994,1997,Summer,869.4640522875817,27.830065359477125,23
2667,tour-de-france/1999/stage-10,100,218000,5500,5,1255,1999,Summer,869.4640522875817,27.830065359477125,23
2668,tour-de-france/1999/stage-15,100,174000,5500,5,1255,1999,Summer,869.4640522875817,27.830065359477125,23
2669,tour-de-france/1999/stage-9,70,215000,5500,5,1255,1999,Summer,869.4640522875817,27.830065359477125,23
2670,tour-de-france/2000/stage-10,100,205000,5202,5,1437,2000,Summer,869.4640522875817,27.830065359477125,23
2671,tour-de-france/2000/stage-12,100,149000,3830,5,1437,2000,Summer,869.4640522875817,27.830065359477125,23
2672,tour-de-france/2000/stage-14,100,249000,6425,5,1437,2000,Summer,869.4640522875817,27.830065359477125,23
2673,tour-de-france/2000/stage-15,100,173500,5231,5,1437,2000,Summer,869.4640522875817,27.830065359477125,23
2674,tour-de-france/2001/stage-10,70,209000,5864,5,1496,2001,Summer,869.4640522875817,27.830065359477125,23
2676,tour-de-france/2001/stage-12,100,166000,4000,5,1496,2001,Summer,869.4640522875817,27.830065359477125,23
2677,tour-de-france/2001/stage-13,70,194000,5500,5,1496,2001,Summer,869.4640522875817,27.830065359477125,23
2678,tour-de-france/2001/stage-14,100,141500,5174,5,1496,2001,Summer,869.4640522875817,27.830065359477125,23
2679,tour-de-france/2002/stage-11,70,158000,4000,5,1489,2002,Summer,58.7,27.6,22
2680,tour-de-france/2002/stage-12,70,199500,5000,5,1489,2002,Summer,58.7,27.6,22
2681,tour-de-france/2002/stage-14,100,221000,4000,5,1489,2002,Summer,58.7,27.6,22
2682,tour-de-france/2002/stage-15,100,226500,4619,5,1489,2002,Summer,58.7,27.6,22
2683,tour-de-france/2002/stage-16,100,179500,5161,5,1489,2002,Summer,58.7,27.6,22
2684,tour-de-france/2003/stage-13,100,197500,4000,5,1688,2003,Summer,511.6513157894737,28.25657894736842,20
2685,tour-de-france/2003/stage-15,70,159500,4500,5,1688,2003,Summer,511.6513157894737,28.25657894736842,20
2686,tour-de-france/2003/stage-8,100,219000,5500,5,1688,2003,Summer,511.6513157894737,28.25657894736842,20
2687,tour-de-france/2004/stage-12,100,197500,3867,5,1555,2004,Summer,511.6513157894737,28.25657894736842,20
2688,tour-de-france/2004/stage-13,70,205500,5500,5,1555,2004,Summer,511.6513157894737,28.25657894736842,20
2689,tour-de-france/2004/stage-16,70,15500,1384,5,1555,2004,Summer,511.6513157894737,28.25657894736842,20
2690,tour-de-france/2005/stage-10,100,181000,4197,5,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2691,tour-de-france/2005/stage-14,100,174000,4188,5,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2692,tour-de-france/2005/stage-15,70,206000,5633,5,1535,2005,Summer,511.6513157894737,28.25657894736842,20
2693,tour-de-france/2007/stage-14,100,197000,4370,5,1612,2007,Summer,511.6513157894737,28.25657894736842,20
2694,tour-de-france/2007/stage-16,100,218500,6031,5,1612,2007,Summer,511.6513157894737,28.25657894736842,20
2695,tour-de-france/2007/stage-8,100,165000,4933,5,1612,2007,Summer,511.6513157894737,28.25657894736842,20
2696,tour-de-france/2008/stage-10,100,156000,3794,5,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2697,tour-de-france/2008/stage-15,100,183000,3739,5,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2698,tour-de-france/2008/stage-17,100,210500,5405,5,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2699,tour-de-france/2008/stage-6,100,195500,3280,5,1520,2008,Summer,511.6513157894737,28.25657894736842,20
2700,tour-de-france/2009/stage-15,100,207500,3659,5,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2701,tour-de-france/2009/stage-20,100,167000,3767,5,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2702,tour-de-france/2009/stage-7,100,224000,4910,5,1557,2009,Summer,511.6513157894737,28.25657894736842,20
2703,tour-de-france/2010/stage-14,100,184500,3796,5,1685,2010,Summer,511.6513157894737,28.25657894736842,20
2704,tour-de-france/2010/stage-17,100,174000,4681,5,1685,2010,Summer,511.6513157894737,28.25657894736842,20
2705,tour-de-france/2010/stage-7,100,165500,3446,5,1685,2010,Summer,511.6513157894737,28.25657894736842,20
2706,tour-de-france/2010/stage-8,100,189000,3636,5,1685,2010,Summer,511.6513157894737,28.25657894736842,20
